,DateTime,Close,WAP,Volume,High,Low,Time Received,VWAP
347,2022-05-03 09:47:00.000000,7.13,7.11979,1631,7.2,7.04,2022-05-04 00:29:02.159294,7.584695963034221
348,2022-05-03 09:48:00.000000,7.1099,7.17018,1036,7.2394,7.07,2022-05-04 00:29:02.159294,7.577243186901433
349,2022-05-03 09:49:00.000000,7.12,7.14305,511,7.1899,7.1096,2022-05-04 00:29:02.159294,7.573658895125081
350,2022-05-03 09:50:00.000000,7.1521,7.09734,858,7.17,7.05,2022-05-04 00:29:02.159294,7.567556539276789
351,2022-05-03 09:51:00.000000,7.3,7.26994,1614,7.37,7.15,2022-05-04 00:29:02.159294,7.560231819163377
352,2022-05-03 09:52:00.000000,7.25,7.24021,907,7.3,7.18,2022-05-04 00:29:02.159294,7.555859575492985
353,2022-05-03 09:53:00.000000,7.32,7.2731,696,7.33,7.2,2022-05-04 00:29:02.159294,7.553004480068237
354,2022-05-03 09:54:00.000000,7.4401,7.44989,2461,7.56,7.32,2022-05-04 00:29:02.159294,7.548969093512928
355,2022-05-03 09:55:00.000000,7.34,7.40553,1074,7.4899,7.33,2022-05-04 00:29:02.159294,7.546477331237197
356,2022-05-03 09:56:00.000000,7.54,7.48763,2314,7.56,7.3309,2022-05-04 00:29:02.159294,7.544252112961836
357,2022-05-03 09:57:00.000000,7.4233,7.47094,2270,7.58,7.34,2022-05-04 00:29:02.159294,7.5413143502248925
358,2022-05-03 09:58:00.000000,7.26,7.26823,1507,7.43,7.21,2022-05-04 00:29:02.159294,7.536533178194694
359,2022-05-03 09:59:00.000000,7.2778,7.30521,563,7.34,7.25,2022-05-04 00:29:02.159294,7.534716370849864
360,2022-05-03 10:00:00.000000,7.32,7.3266,441,7.38,7.265,2022-05-04 00:29:02.159294,7.53349720625446
361,2022-05-03 10:01:00.000000,7.1501,7.29249,1562,7.43,7.14,2022-05-04 00:29:02.159294,7.527667267817246
362,2022-05-03 10:02:00.000000,7.28,7.21865,913,7.28,7.145,2022-05-04 00:29:02.159294,7.524307886178862
363,2022-05-03 10:03:00.000000,7.1997,7.20063,887,7.2799,7.15,2022-05-04 00:29:02.159294,7.520840028846035
364,2022-05-03 10:04:00.000000,7.13,7.15294,524,7.2,7.11,2022-05-04 00:29:02.159294,7.518417985365634
365,2022-05-03 10:05:00.000000,7.0299,7.03913,2128,7.11,6.92,2022-05-04 00:29:02.159294,7.505650566328436
366,2022-05-03 10:06:00.000000,6.9141,6.97851,1655,7.05,6.9,2022-05-04 00:29:02.159294,7.494889559090804
367,2022-05-03 10:07:00.000000,6.85,6.8907,1819,6.98,6.81,2022-05-04 00:29:02.159294,7.481967024828719
368,2022-05-03 10:08:00.000000,6.9201,6.86897,1694,6.96,6.81,2022-05-04 00:29:02.160296,7.47073216879894
369,2022-05-03 10:09:00.000000,6.87,6.92648,1013,6.97,6.85,2022-05-04 00:29:02.160296,7.464217174919711
370,2022-05-03 10:10:00.000000,6.97,6.94009,1112,7.03,6.86,2022-05-04 00:29:02.160296,7.457930904483692
371,2022-05-03 10:11:00.000000,7.185,7.16124,1968,7.35,6.92,2022-05-04 00:29:02.160296,7.451403635477584
372,2022-05-03 10:12:00.000000,7.0901,7.12554,997,7.1981,7.06,2022-05-04 00:29:02.160296,7.447821658791977
373,2022-05-03 10:13:00.000000,7.0201,7.0798,528,7.12,7.01,2022-05-04 00:29:02.160296,7.445584059731176
374,2022-05-03 10:14:00.000000,7.0791,7.05877,408,7.09,7.01,2022-05-04 00:29:02.160296,7.443914008959796
375,2022-05-03 10:15:00.000000,7.05,7.03648,621,7.08,6.9815,2022-05-04 00:29:02.160296,7.441252195783367
